,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
169,FLAT A 8/F TOWER 2 HONG TAK GARDENS ,32,8/12/2020,4.52,415,546,10892,8278,2147,37
170,FLAT A 19/F BLOCK 5 PARKLAND VILLAS ,20,8/12/2020,6,376,548,15957,10949,813,1
171,FLAT B 3/F COMMON BOND BUILDING  ,39,8/12/2020,3.55,274,333,12956,10661,682,27
172,FLAT D 19/F BLOCK 2 LUNG MUN OASIS ,22,7/12/2020,3.7,484,576,7645,6424,-,
173,FLAT 2 29/F SIU PING HOUSE (BLOCK N) SIU HONG COURT ,36,7/12/2020,4.35,431,522,10093,8333,-,
174,FLAT 8 29/F SAN BIK HOUSE (BLOCK C) SAN WAI COURT ,30,7/12/2020,4,401,514,9975,7782,-,
175,FLAT J 18/F COO RESIDENCE  ,1,7/12/2020,5.45,310,-,17581,-,1162,5
176,FLAT 11 28/F YAT SANG HOUSE (BLOCK B) SIU HIN COURT ,29,7/12/2020,3.98,385,509,10338,7819,-,
177,FLAT E 15/F BLOCK 2 VILLA TIARA ,23,7/12/2020,5.6,526,618,10646,9061,7169,295
178,FLAT C 11/F TOWER 5 PHASE 1 CENTURY GATEWAY,8,7/12/2020,7.43,488,628,15225,11831,2177,34
179,FLAT A 4/F TOWER 2 GOODRICH GARDEN ,27,7/12/2020,4.38,390,539,11231,8126,1374,30
180,FLAT B 10/F BLOCK 6 SUN TUEN MUN CENTRE ,30,7/12/2020,5.07,462,555,10974,9135,-,
181,FLAT C 6/F THE PARKVILLE  ,2,7/12/2020,7.99,575,-,13896,-,1138,2
182,FLAT C 10/F TOWER 5 PIERHEAD GARDEN ,32,7/12/2020,5.5,521,628,10557,8758,1890,39
183,FLAT 8 22/F SIU CHEONG HOUSE (BLOCK L) SIU HONG COURT ,36,7/12/2020,4.99,483,587,10331,8501,-,
184,FLAT G 14/F BLOCK 2 HANFORD GARDEN ,27,7/12/2020,5.83,529,662,11021,8807,2225,55
185,FLAT D 2/F OPULENT HOUSE (BLOCK 5) AFFLUENCE GARDEN ,31,7/12/2020,4.76,577,643,8250,7403,-,
186,FLAT F 7/F BLOCK 1 PARKLAND VILLAS ,20,7/12/2020,6.98,575,830,12139,8410,3241,145
187,FLAT E 31/F PARKVIEW COURT  ,20,7/12/2020,5.41,424,597,12759,9062,4027,268
188,FLAT F 27/F TOWER 1B PHASE 1 MOUNT REGENCY,1,7/12/2020,6.3,377,-,16706,-,-,-
189,FLAT 1 1/F BLOCK D BRILLIANT GARDEN ,31,7/12/2020,6.7,758,886,8839,7562,1637,65
190,FLAT A 9/F BLOCK 1 HARVEST GARDEN ,26,4/12/2020,6.02,593,755,10152,7974,8870,159
191,FLAT C 28/F BLOCK 1 PRIME VIEW GARDEN ,35,4/12/2020,4.55,483,546,9420,8333,-,
192,FLAT 7 18/F BLOCK A GREENLAND GARDEN ,31,4/12/2020,4.88,429,567,11375,8607,9131,375
193,FLAT B 10/F TOWER 1 PHASE 2 TAI HING GARDENS,26,4/12/2020,4.85,447,583,10850,8319,-,
194,FLAT A 23/F PACIFIC HOUSE (BLOCK 4) AFFLUENCE GARDEN ,31,4/12/2020,4.53,479,533,9453,8495,-,
195,FLAT H 16/F EIGHT REGENCY  ,2,4/12/2020,5.5,362,-,15193,-,1301,13
196,FLAT A 26/F BLOCK 5 PHASE 2 CHELSEA HEIGHTS,20,4/12/2020,6.2,522,678,11871,9139,71,0
197,FLAT D 14/F VICTORY BUILDING  ,36,3/12/2020,4.08,311,438,13119,9315,1288,20
198,FLAT A 27/F TOWER 8 PHASE 2 CENTURY GATEWAY,6,3/12/2020,8.38,507,-,16529,-,2494,69
199,FLAT G 4/F BLOCK 2 HONG LAI GARDEN ,31,3/12/2020,4.36,363,486,12011,8971,1192,10
200,FLAT 6 10/F SIU SHUN HOUSE (BLOCK K) SIU HONG COURT ,36,3/12/2020,4.5,431,522,10441,8621,-,
201,FLAT C 2/F BLOCK 4 E LU ,33,3/12/2020,3.8,420,458,9048,8297,7821,375
202,FLAT C 8/F WAH LEE BUILDING  ,38,3/12/2020,2.85,229,405,12445,7037,3567,200
203,FLAT D 35/F BLOCK 3 KINGSTON TERRACE ,18,2/12/2020,4.48,527,673,8501,6657,-,
204,FLAT A 10/F BLOCK 3 J C PLACE ,20,2/12/2020,6.7,623,848,10754,7901,4317,259
205,FLAT D 15/F ELITE GARDEN  ,38,2/12/2020,7.2,808,1055,8911,6825,-,
206,FLAT 15 17/F SIU FU HOUSE (BLOCK B) SIU KWAI COURT ,30,2/12/2020,5.45,566,755,9629,7219,-,
207,FLAT C 3/F BLOCK 4 E LU ,33,2/12/2020,3.5,420,458,8333,7642,-,
208,FLAT 1 4/F TING LOK HOUSE (BLOCK A) SIU ON COURT ,38,2/12/2020,4.3,495,591,8687,7276,-,
209,FLAT G 8/F BLOCK 3 BENEVILLE ,16,1/12/2020,7.55,614,795,12296,9497,4496,227
210,FLAT A 20/F BLOCK 2 WALDORF GARDEN ,38,1/12/2020,4.78,414,507,11546,9428,-,
211,FLAT 4 6/F LAU KING HOUSE (BLOCK K) SIU SHAN COURT ,36,1/12/2020,4.6,546,670,8425,6866,-,
212,FLAT H 26/F TOWER 2A PHASE 2 MOUNT REGENCY,0,1/12/2020,7.61,460,-,16550,-,-,-
213,FLAT L 9/F FELICITOUS HOUSE (BLOCK 2) AFFLUENCE GARDEN ,31,1/12/2020,5.05,577,643,8752,7854,-,
214,FLAT B 27/F TOWER 8 PHASE 2 CENTURY GATEWAY,6,1/12/2020,8,485,-,16495,-,1148,18
215,FLAT B 28/F TOWER 1B PHASE 1 MOUNT REGENCY,1,1/12/2020,5.93,306,-,19372,-,-,-
216,FLAT F 9/F BLOCK 5 SUN TUEN MUN CENTRE ,30,1/12/2020,4,455,547,8791,7313,7131,322
217,FLAT A 36/F BLOCK 1 PHASE 1 CHELSEA HEIGHTS,22,1/12/2020,6.88,512,644,13438,10683,6965,294
218,FLAT H 30/F TOWER 1 OCEANIA HEIGHTS ,16,1/12/2020,6.4,459,617,13943,10373,2943,87
219,FLAT C 28/F BLOCK 3 RICHLAND GARDEN ,28,1/12/2020,5.03,325,467,15477,10771,1692,58
220,FLAT A 27/F BLOCK B GRANDEUR GARDENS ,33,1/12/2020,3.88,378,472,10265,8220,-,
221,FLAT C 9/F BLOCK 2 BENEVILLE ,16,1/12/2020,7.78,612,795,12709,9784,5691,238
222,FLAT 3 15/F BLOCK A THE TREND PLAZA ,32,1/12/2020,6.38,487,611,13101,10442,8025,331
223,FLAT E 4/F MAN BO BUILDING  ,38,1/12/2020,3.43,256,358,13391,9575,2364,75
224,FLAT F 7/F TOWER 2 PHASE 1 CENTURY GATEWAY,8,30/11/2020,7.78,487,635,15975,12252,2215,30
