,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
16,FLAT C 37/F BLOCK 3 PHASE 2 BELVEDERE GARDEN,31,7/12/2020,6.8,572,668,11888,10180,9147,211
17,FLAT A 2/F BLOCK 3 HANLEY VILLA ,26,3/12/2020,7.62,593,868,12841,8773,3758,139
18,FLAT C 29/F BLOCK 1 GREENVIEW COURT ,38,2/12/2020,5.98,477,545,12537,10972,3010,87
19,FLAT G 5/F BLOCK 5 PHASE 3 BELVEDERE GARDEN,30,1/12/2020,8.48,742,898,11429,9443,1692,45
20,FLAT G 15/F BLOCK 6 PHASE 2 BELVEDERE GARDEN,31,30/11/2020,6.2,572,668,10839,9281,-,
21,FLAT A 20/F BLOCK 3 BAYVIEW GARDEN ,29,27/11/2020,7.55,610,738,12377,10230,3973,162
22,FLAT G 22/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,27/11/2020,6,572,668,10490,8982,2475,41
23,FLAT E 11/F BLOCK 1 PHASE 2 BELVEDERE GARDEN,31,25/11/2020,7.45,668,786,11153,9478,2194,42
24,FLAT 3 33/F TOWER A SERENADE COVE ,20,25/11/2020,11.38,738,978,15420,11636,7105,227
25,FLAT A 43/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,23/11/2020,7.8,668,786,11677,9924,-,
26,FLAT 8 16/F TOWER B SERENADE COVE ,20,19/11/2020,6.35,462,615,13745,10325,3291,113
27,FLAT F 2/F BLOCK 3 BAYVIEW GARDEN ,29,18/11/2020,9.72,760,928,12789,10474,1564,41
28,FLAT G 13/F BLOCK 3 PHASE 1 BELVEDERE GARDEN,33,17/11/2020,6.22,481,592,12931,10507,1248,16
29,FLAT C 14/F BLOCK 2 PHASE 2 BELVEDERE GARDEN,31,17/11/2020,6.6,572,668,11538,9880,1351,65
30,FLAT G 36/F BLOCK 1 PHASE 2 BELVEDERE GARDEN,31,17/11/2020,7.28,572,668,12727,10898,6450,528
31,FLAT 9 13/F TOWER A SERENADE COVE ,20,16/11/2020,6,445,589,13483,10187,4513,178
32,FLAT A 34/F BLOCK 1 PHASE 1 BELVEDERE GARDEN,33,13/11/2020,7.28,644,830,11304,8771,3879,149
33,FLAT B 14/F BLOCK 1 HANLEY VILLA ,26,13/11/2020,6,475,710,12632,8451,3458,112
34,FLAT E 38/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,11/11/2020,8,668,786,11976,10178,2026,26
35,FLAT B 8/F BLOCK 3 HANLEY VILLA ,26,10/11/2020,6,485,725,12371,8276,3073,97
36,FLAT F 16/F BLOCK 2 PHASE 3 BELVEDERE GARDEN,29,10/11/2020,10.3,742,896,13881,11496,-,
37,FLAT G 39/F BLOCK 2 PHASE 3 BELVEDERE GARDEN,29,5/11/2020,9.4,742,898,12668,10468,3790,152
38,FLAT C 13/F BLOCK 1 HANLEY VILLA ,26,4/11/2020,7.7,634,910,12145,8462,9187,131
39,FLAT D 28/F THE PANORAMA  ,22,4/11/2020,9.38,716,951,13101,9863,3696,195
40,FLAT F 9/F BLOCK 3 BAYVIEW GARDEN ,29,2/11/2020,10.2,760,928,13421,10991,-,
41,FLAT B 32/F BLOCK 2 PHASE 1 BELVEDERE GARDEN,33,30/10/2020,6.43,470,582,13677,11045,-,
42,FLAT E 18/F BLOCK 4 PHASE 2 BELVEDERE GARDEN,31,30/10/2020,7.57,668,786,11329,9628,4768,278
43,FLAT B 38/F BLOCK 6 PHASE 2 BELVEDERE GARDEN,31,29/10/2020,6.49,572,668,11346,9716,1585,50
44,FLAT E 3/F BLOCK 5 PHASE 3 BELVEDERE GARDEN,30,27/10/2020,9.2,728,846,12637,10875,2819,63
45,FLAT C 14/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,23/10/2020,6.88,572,668,12028,10299,1143,15
46,FLAT E 11/F BLOCK 4 BAYVIEW GARDEN ,29,23/10/2020,9.44,708,850,13331,11104,8719,115
47,FLAT F 13/F BLOCK 3 PHASE 2 BELVEDERE GARDEN,31,23/10/2020,6.7,572,668,11713,10030,3808,173
48,FLAT B 2/F BLOCK 2 PHASE 1 BELVEDERE GARDEN,33,22/10/2020,6.06,470,582,12894,10412,1449,39
49,FLAT F 13/F BLOCK 6 PHASE 3 BELVEDERE GARDEN,30,22/10/2020,9.99,742,896,13464,11150,3617,108
50,FLAT D 30/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,22/10/2020,7.6,668,786,11377,9669,-,
51,FLAT B 18/F BLOCK 4 BAYVIEW GARDEN ,29,21/10/2020,8.7,691,845,12590,10296,8744,136
52,FLAT F 7/F BLOCK 2 GREENVIEW COURT ,38,21/10/2020,5.6,477,545,11740,10275,4903,278
53,FLAT H 23/F BLOCK 5 PHASE 3 BELVEDERE GARDEN,30,21/10/2020,8.8,728,849,12088,10365,4200,217
54,FLAT C 2/F BLOCK 2 GREENVIEW COURT ,38,21/10/2020,5.1,477,545,10692,9358,6997,336
55,FLAT D 39/F BLOCK 3 PHASE 2 BELVEDERE GARDEN,31,20/10/2020,7.75,668,786,11602,9860,4179,185
56,FLAT A 22/F BLOCK A GOLDEN VILLA ,25,20/10/2020,14.6,1015,1380,14384,10580,8576,30
57,FLAT B 52/F THE PANORAMA  ,22,20/10/2020,7.98,558,742,14301,10755,4191,247
58,FLAT C 22/F BLOCK 9 PHASE 2 BELVEDERE GARDEN,31,19/10/2020,6.8,572,668,11888,10180,9053,224
59,FLAT H 38/F BLOCK 1 PHASE 2 BELVEDERE GARDEN,31,16/10/2020,8.18,668,786,12246,10407,7498,286
60,FLAT C 34/F BLOCK 2 PHASE 1 BELVEDERE GARDEN,33,16/10/2020,6.5,470,582,13830,11168,5122,301
61,FLAT D 23/F BLOCK 1 GREENVIEW COURT ,38,16/10/2020,7.2,703,784,10242,9184,2891,52
62,FLAT D 23/F BLOCK 4 BAYVIEW GARDEN ,29,15/10/2020,9.7,708,850,13701,11412,2245,57
63,FLAT E 10/F BLOCK 4 BAYVIEW GARDEN ,29,14/10/2020,9.25,708,850,13065,10882,-,
64,FLAT H 30/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,14/10/2020,7.73,668,786,11569,9832,8724,151
65,FLAT D 17/F BLOCK 4 BAYVIEW GARDEN ,29,12/10/2020,9.75,708,850,13771,11471,2559,61
66,FLAT F 34/F BLOCK 3 PHASE 1 BELVEDERE GARDEN,33,9/10/2020,6.25,481,592,12994,10557,3456,114
67,FLAT G 25/F BLOCK 4 PHASE 3 BELVEDERE GARDEN,30,9/10/2020,9.5,742,896,12803,10603,2819,51
68,FLAT B 28/F BLOCK 3 HANLEY VILLA ,26,9/10/2020,6,485,725,12371,8276,4004,186
69,FLAT E 28/F BLOCK 1 PHASE 2 BELVEDERE GARDEN,31,7/10/2020,7.5,668,786,11228,9542,2195,38
70,FLAT A 28/F BLOCK 2 PHASE 2 BELVEDERE GARDEN,31,7/10/2020,8.6,668,786,12874,10941,4392,192
71,FLAT 8 33/F TOWER B SERENADE COVE ,20,6/10/2020,6.56,462,615,14199,10667,2377,66
72,FLAT A 7/F BLOCK 3 GREENVIEW COURT ,38,5/10/2020,7.6,703,784,10811,9694,2202,48
73,FLAT H 10/F BLOCK 6 PHASE 2 BELVEDERE GARDEN,31,30/9/2020,6.8,668,786,10180,8651,2255,33
74,FLAT 7 12/F TOWER C SERENADE COVE ,20,30/9/2020,7.2,555,738,12973,9756,4025,184
75,FLAT 6 6/F TOWER B SERENADE COVE ,20,30/9/2020,5.3,394,522,13452,10153,7807,240
76,FLAT G 45/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,29/9/2020,6.4,572,659,11189,9712,4949,281
77,FLAT D 12/F BLOCK 8 PHASE 2 BELVEDERE GARDEN,31,29/9/2020,7.45,668,786,11153,9478,2221,44
78,FLAT D 7/F BLOCK 2 PHASE 3 BELVEDERE GARDEN,29,29/9/2020,8.18,728,849,11236,9635,3563,137
79,FLAT G 36/F BLOCK 4 PHASE 3 BELVEDERE GARDEN,30,29/9/2020,9.6,742,896,12938,10714,3745,114
80,FLAT G 14/F BLOCK 2 PHASE 2 BELVEDERE GARDEN,31,28/9/2020,6.7,572,668,11713,10030,-,
81,FLAT B 12/F BLOCK 4 HANLEY VILLA ,26,28/9/2020,6.25,475,710,13158,8803,3714,178
82,FLAT F 22/F BLOCK 3 PHASE 2 BELVEDERE GARDEN,31,25/9/2020,6.6,572,668,11538,9880,7878,207
83,FLAT H 5/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,25/9/2020,6,668,786,8982,7634,3661,101
84,FLAT G 23/F BLOCK 2 PHASE 2 BELVEDERE GARDEN,31,24/9/2020,6.8,572,668,11888,10180,9106,240
85,FLAT H 16/F BLOCK 3 GREENVIEW COURT ,38,24/9/2020,8,703,784,11380,10204,7327,281
86,FLAT 6 29/F TOWER A SERENADE COVE ,20,23/9/2020,8.2,608,806,13487,10174,2033,37
