,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
261,FLAT A3 3/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,9.73,-,-,-,-,-,-
262,FLAT A5 9/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.1,-,-,-,-,-,-
263,FLAT B1 3/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,6.62,-,-,-,-,-,-
264,FLAT A6 2/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.84,-,-,-,-,-,-
265,FLAT A5 8/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,8.32,-,-,-,-,-,-
266,FLAT A3 8/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.81,-,-,-,-,-,-
267,FLAT B1 6/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.72,-,-,-,-,-,-
268,FLAT A5 6/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,4.86,-,-,-,-,-,-
269,FLAT B2 10/F TOWER 1 PHASE 3 WETLAND SEASONS PARK (with roof),0,20/10/2020,7.06,-,-,-,-,-,-
270,FLAT A5 7/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.24,-,-,-,-,-,-
271,FLAT B2 3/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.99,-,-,-,-,-,-
272,FLAT A1 5/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,11.67,-,-,-,-,-,-
273,FLAT A2 9/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.91,-,-,-,-,-,-
274,FLAT A5 1/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,6.14,-,-,-,-,-,-
275,FLAT B1 9/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.72,-,-,-,-,-,-
276,FLAT A2 8/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.89,-,-,-,-,-,-
277,FLAT A3 9/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.86,-,-,-,-,-,-
278,FLAT A1 9/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,6.79,-,-,-,-,-,-
279,FLAT B3 2/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.91,-,-,-,-,-,-
280,FLAT A2 5/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.01,-,-,-,-,-,-
281,FLAT A1 6/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,6.3,-,-,-,-,-,-
282,FLAT A3 2/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,6.97,-,-,-,-,-,-
283,FLAT B3 1/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.42,-,-,-,-,-,-
284,FLAT A1 1/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,6.5,-,-,-,-,-,-
285,FLAT A1 2/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,6.65,-,-,-,-,-,-
286,FLAT A2 6/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,7.33,-,-,-,-,-,-
287,FLAT A3 3/F TOWER 12 PHASE 2 WETLAND SEASONS PARK,0,20/10/2020,6.73,557,-,12091,-,-,-
288,FLAT B2 8/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,6.6,-,-,-,-,-,-
289,FLAT A2 3/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,6.71,-,-,-,-,-,-
290,FLAT A3 5/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,7.89,-,-,-,-,-,-
