,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
8791,FLAT A 48/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,11.95,539,-,22161,-,-,-
8792,FLAT B 36/F TOWER 5 PHASE 2 GRAND YOHO,3,20/9/2018,14.72,724,-,20331,-,-,-
8793,FLAT F 12/F TOWER 8 PHASE 2 GRAND YOHO,3,20/9/2018,15.54,907,-,17128,-,-,-
8794,FLAT A 30/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,10.9,539,-,20223,-,-,-
8795,FLAT A 38/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,9.98,539,-,18512,-,-,-
8796,FLAT B 36/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,12.42,631,-,19680,-,-,-
8797,FLAT D 36/F TOWER 5 PHASE 2 GRAND YOHO,3,20/9/2018,17.63,789,-,22341,-,-,-
8798,FLAT E 12/F FULL YAU COURT  ,33,20/9/2018,4.28,280,377,15286,11353,1120,39
8799,FLAT A 41/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,9.86,539,-,18299,-,-,-
8800,FLAT B 37/F TOWER 5 PHASE 2 GRAND YOHO,3,20/9/2018,13.48,724,-,18617,-,-,-
8801,FLAT A 5/F HELORUS BOULEVARD TOWER 6A RIVA ,7,20/9/2018,15,1274,1628,11774,9214,1561,23
8802,FLAT A 15/F TOWER 32B PHASE 2C PARK YOHO MILANO PARK VISTA,3,20/9/2018,5.71,405,-,14087,-,-,-
8803,FLAT C 36/F TOWER 8 PHASE 2 GRAND YOHO,3,19/9/2018,11.71,537,-,21809,-,-,-
8804,FLAT E 43/F TOWER 5 PHASE 2 GRAND YOHO,3,19/9/2018,20.35,899,-,22635,-,-,-
8805,FLAT F 27/F TOWER 3 PHASE 2 GRAND YOHO,3,19/9/2018,13.72,723,-,18974,-,-,-
8806,FLAT F 20/F TOWER 3 PHASE 2 GRAND YOHO,3,19/9/2018,13.6,720,-,18889,-,-,-
8807,FLAT D 39/F TOWER 8 PHASE 2 GRAND YOHO,3,19/9/2018,10.35,532,-,19463,-,-,-
8808,FLAT F 22/F TOWER 3 PHASE 2 GRAND YOHO,3,19/9/2018,13.24,720,-,18392,-,-,-
8809,FLAT F 25/F TOWER 3 PHASE 2 GRAND YOHO,3,19/9/2018,13.56,723,-,18752,-,-,-
8810,FLAT B 45/F TOWER 3 PHASE 2 GRAND YOHO,3,19/9/2018,12.15,631,-,19258,-,-,-
8811,FLAT D 1/F TOWER 36A PHASE 2C PARK YOHO MILANO PARK VISTA,3,19/9/2018,8.05,478,-,16842,-,-,-
8812,FLAT F 26/F TOWER 5 PHASE 2 GRAND YOHO,3,19/9/2018,11.67,631,-,18490,-,-,-
8813,FLAT A 43/F TOWER 5 PHASE 2 GRAND YOHO,3,19/9/2018,10.36,535,-,19364,-,-,-
8814,FLAT C 11/F TOWER 35A PHASE 2C PARK YOHO MILANO PARK VISTA,3,19/9/2018,7.77,495,-,15699,-,-,-
8815,FLAT A 16/F WING LIGHT BUILDING  ,36,19/9/2018,5.3,437,-,12128,-,1392,47
8816,FLAT B 39/F TOWER 5 PHASE 2 GRAND YOHO,3,19/9/2018,13.09,724,-,18086,-,-,-
8817,FLAT F 9/F TOWER 8 PHASE 2 GRAND YOHO,3,19/9/2018,15.25,906,-,16827,-,-,-
8818,FLAT B 45/F TOWER 5 PHASE 2 GRAND YOHO,3,19/9/2018,14,723,-,19368,-,-,-
8819,FLAT B 22/F TOWER 3 PHASE 2 GRAND YOHO,3,19/9/2018,13.4,634,-,21136,-,-,-
8820,FLAT B 40/F TOWER 3 PHASE 2 GRAND YOHO,3,19/9/2018,12.15,631,-,19261,-,-,-
8821,FLAT B 31/F TOWER 5 PHASE 2 GRAND YOHO,3,19/9/2018,13.76,724,-,19006,-,-,-
8822,NO. 77B NO. 77B CASA REGALIA HOUSE 25 NO. 65-89 TAN KWAI TSUEN ROAD ,5,19/9/2018,35.84,2210,-,16215,-,-,-
8823,FLAT E 5/F TOWER 2 THE SPECTRA ,3,19/9/2018,6,-,-,-,-,871,17
8824,FLAT A 2/F MARIANA BUILDING  ,37,19/9/2018,3.85,346,442,11127,8710,6174,407
8825,FLAT B 8/F TOWER 1 THE PARCVILLE ,18,18/9/2018,7.1,509,674,13949,10534,1111,35
8826,FLAT B 2/F PO SHING BUILDING  ,47,18/9/2018,4.75,482,600,9855,7917,2296,144
8827,FLAT E 46/F TOWER 8 PHASE 2 GRAND YOHO,3,18/9/2018,10.41,529,-,19682,-,-,-
8828,FLAT D 3/F TOWER 35A PHASE 2C PARK YOHO MILANO PARK VISTA,3,18/9/2018,7.78,507,-,15342,-,-,-
8829,FLAT E 37/F TOWER 8 PHASE 2 GRAND YOHO,3,18/9/2018,10.38,529,-,19622,-,-,-
8830,FLAT G 29/F TOWER 3 PHASE 2 GRAND YOHO,3,18/9/2018,9.99,535,-,18681,-,-,-
8831,FLAT B 30/F TOWER 3 PHASE 2 GRAND YOHO,3,18/9/2018,12.18,632,-,19278,-,-,-
8832,FLAT B 28/F TOWER 3 PHASE 2 GRAND YOHO,3,18/9/2018,12.1,632,-,19140,-,-,-
8833,FLAT E 4/F KIN YICK BUILDING  ,45,18/9/2018,4.05,-,-,-,-,2869,214
8834,FLAT A 48/F TOWER 5 PHASE 2 GRAND YOHO,3,18/9/2018,10.39,535,-,19421,-,-,-
8835,FLAT A 12/F TOWER 35B PHASE 2C PARK YOHO MILANO PARK VISTA,3,18/9/2018,12.46,839,-,14848,-,-,-
8836,FLAT B 33/F TOWER 5 PHASE 2 GRAND YOHO,3,18/9/2018,13.09,723,-,18111,-,-,-
8837,FLAT 8 (NO. 115) 3/F GOOD LUCK MANSION (HUNG WAN HOUSE)  ,47,18/9/2018,4.2,531,-,7910,-,-,
8838,FLAT A 39/F TOWER 3 PHASE 2 GRAND YOHO,3,18/9/2018,9.86,539,-,18299,-,-,-
8839,FLAT B 32/F TOWER 5 PHASE 2 GRAND YOHO,3,18/9/2018,14.74,723,-,20389,-,-,-
8840,FLAT 24 35/F HAY PING HOUSE LONG PING ESTATE ,31,18/9/2018,2.32,381,-,6094,-,-,
8841,FLAT F 15/F TOWER 8 PHASE 2 GRAND YOHO,3,18/9/2018,15.63,906,-,17254,-,-,-
8842,FLAT G 11/F TOWER 2 SYMPHONY GARDEN ,24,18/9/2018,5,438,556,11416,8993,8071,204
