,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
137,FLAT 14 16/F HIU SHUN HOUSE (BLOCK H) HIU LAI COURT ,23,6/10/2020,5.78,436,579,13257,9983,-,
138,FLAT D 28/F PARK MANSION  ,26,5/10/2020,4.68,297,460,15758,10174,2145,47
139,FLAT D 4/F GOOD VIEW COURT  ,54,5/10/2020,5.17,465,700,11118,7386,5108,287
140,FLAT A2 8/F BLOCK A TAI HONG BUILDING ,50,5/10/2020,3.3,295,-,11186,-,2646,65
141,FLAT 2 33/F HIU ON HOUSE (BLOCK E) HIU LAI COURT ,23,5/10/2020,5.6,596,821,9396,6821,-,
142,FLAT F 12/F SZE HING BUILDING  ,55,5/10/2020,5.8,550,-,10545,-,5776,437
143,FLAT 8 34/F PO CHUI HOUSE (BLOCK D) PO PUI COURT ,25,30/9/2020,3.88,401,515,9676,7534,-,
144,FLAT 12 13/F WO HANG HOUSE (BLOCK E) CHEUNG WO COURT ,36,30/9/2020,5,449,617,11136,8104,-,
145,FLAT G 28/F HIU WAH BUILDING  ,42,30/9/2020,3.9,292,500,13356,7800,1522,44
146,FLAT B11 (NO. 115 REAR) 5/F HONG NING BUILDING  ,57,30/9/2020,2.15,250,-,8600,-,4994,312
147,FLAT B 18/F LAI YUE BUILDING  ,30,29/9/2020,4.97,293,396,16962,12551,1279,27
148,FLAT 6 6/F WAH FAT BUILDING  ,56,29/9/2020,3.98,480,-,8292,-,-,
149,FLAT A1 5/F BLOCK A WAH LAI MANSION ,54,28/9/2020,6.45,580,-,11121,-,3286,102
150,FLAT B 12/F ON NING BUILDING  ,55,28/9/2020,3.93,305,-,12885,-,-,
151,FLAT 15 3/F CAMBRIDGE BUILDING  ,54,25/9/2020,4.44,410,-,10824,-,1413,31
152,FLAT 12 38/F HIU CHING HOUSE (BLOCK C) HIU LAI COURT ,23,25/9/2020,4.31,532,731,8102,5896,-,
153,FLAT 8 11/F BLOCK A HAMDEN COURT ,35,25/9/2020,5.1,400,508,12750,10039,3776,168
154,FLAT A 6/F PARK MANSION  ,26,25/9/2020,4.46,305,459,14623,9717,1948,40
155,FLAT B12 7/F BLOCK B SHUI NING HOUSE ,51,25/9/2020,2.18,267,-,8165,-,-,
156,FLAT D6 7/F BLOCK D CONNIE TOWERS ,47,24/9/2020,4.98,425,-,11718,-,2297,66
157,FLAT 4 3/F WO KIN HOUSE (BLOCK D) CHEUNG WO COURT ,36,24/9/2020,6,568,684,10563,8772,-,
158,FLAT G 5/F HIU WAH BUILDING  ,42,23/9/2020,4.35,438,475,9932,9158,2776,67
159,FLAT A8 3/F BLOCK A HYDE TOWERS ,43,23/9/2020,6.5,-,-,-,-,6660,491
160,FLAT 7 24/F HIU ON HOUSE (BLOCK E) HIU LAI COURT ,23,22/9/2020,6,433,596,13857,10067,-,
161,FLAT B 13/F PARK MANSION  ,26,22/9/2020,4.48,297,447,15084,10022,2368,72
162,NO. 39 (FRONT) 3/F FOOK HING COURT  ,53,22/9/2020,2.4,302,-,7947,-,2122,20
163,FLAT A3 2/F BLOCK A HYDE TOWERS ,43,21/9/2020,6.28,547,650,11481,9662,4836,423
164,FLAT B 19/F TING HING BUILDING  ,39,18/9/2020,3.98,281,432,14164,9213,-,
165,FLAT D 17/F BAUHINIA COURT FULRICH GARDEN ,30,17/9/2020,9.5,694,880,13689,10795,-,
166,FLAT A 10/F HUNG FAT BUILDING  ,50,17/9/2020,3.6,340,445,10588,8090,-,
167,BLOCK A5 3/F FAR VIEW MANSION  ,54,16/9/2020,4.5,480,650,9375,6923,7088,429
168,FLAT 4 G/F KWUN TONG MANSION  ,55,16/9/2020,1.9,363,-,5234,-,-,
169,FLAT B 12/F HONG NING COURT  ,33,16/9/2020,4.95,358,464,13827,10668,8868,230
170,FLAT D 8/F YUET YIU BUILDING   (with roof),54,15/9/2020,1.98,225,-,8800,-,3810,225
171,FLAT 4 38/F HIU SHUN HOUSE (BLOCK H) HIU LAI COURT ,23,15/9/2020,4.4,532,706,8267,6229,-,
172,FLAT C 10/F YEN FU MANSION  ,53,14/9/2020,5.48,501,-,10938,-,-,
173,FLAT J 22/F SHIU (SIU) KING BUILDING  ,45,14/9/2020,6,518,650,11583,9231,867,5
174,FLAT 11 11/F HIU CHING HOUSE (BLOCK C) HIU LAI COURT ,23,11/9/2020,5.08,604,832,8411,6106,-,
175,FLAT C 5/F ON TAI BUILDING  ,47,11/9/2020,2.92,340,378,8588,7725,1322,12
176,FLAT B 5/F SHUN KING BUILDING  ,54,10/9/2020,2.8,-,-,-,-,1382,36
177,FLAT G 4/F BLOCK A MANDARIN BUILDING ,50,10/9/2020,5.12,410,-,12488,-,4607,235
178,FLAT B 7/F WING NING MANSION  ,55,10/9/2020,7,670,-,10448,-,8322,112
179,FLAT 7 12/F HIU TIN HOUSE (BLOCK A) HIU LAI COURT ,23,9/9/2020,5.38,436,600,12339,8967,-,
180,FLAT I 6/F MAN WO GARDEN MANSION  ,55,9/9/2020,9.5,741,850,12821,11176,4668,252
181,FLAT B 5/F 71-79 TING FU STREET   (with roof),49,8/9/2020,2.52,245,-,10286,-,9071,404
182,FLAT 1 19/F WO KIN HOUSE (BLOCK D) CHEUNG WO COURT ,36,8/9/2020,5.66,434,521,13041,10864,-,
183,FLAT G 11/F BLOCK B MANDARIN BUILDING ,50,8/9/2020,5.36,410,600,13073,8933,1484,33
184,FLAT 7 17/F BLOCK A HAMDEN COURT ,35,8/9/2020,6,481,628,12474,9554,-,
