,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
79,FLAT B 1/F FOOK SUN VILLA  ,55,6/8/2020,14.48,976,-,14836,-,-,
80,FLAT E 6/F TOWER 7 (1 PARC OASIS RD) PARC OASIS ,28,5/8/2020,10.5,522,650,20115,16154,3638,98
81,FLAT A 6/F BLOCK B8 (NO. 49) PHASE 1 VILLAGE GARDENS,34,5/8/2020,30,1498,1783,20027,16826,-,
82,FLAT E 7/F TOWER 23 (32 GRANDEUR RD) PARC OASIS ,26,3/8/2020,12.78,654,821,19541,15566,4041,103
83,FLAT E 2/F TOWER 27 (35 GRANDEUR RD) PARC OASIS ,25,3/8/2020,11.28,560,706,20143,15977,4543,115
84,FLAT D 6/F TROPICANA 7 (BLOCK 20) TROPICANA DYNASTY HEIGHTS,22,3/8/2020,12,673,895,17831,13408,3399,60
85,FLAT A 13/F BLOCK 4 BEACON HEIGHTS ,33,30/7/2020,13.72,844,1022,16256,13425,3007,51
86,FLAT E 3/F JADE COURT   (with roof),32,30/7/2020,21,986,1292,21298,16254,7550,150
87,FLAT F 1/F TOWER 20 (45 TAT CHEE AVE) PARC OASIS  (with garden),28,28/7/2020,9.5,584,733,16267,12960,1709,-14
88,FLAT E 2/F CENTURY COURT  ,27,28/7/2020,8.98,423,555,21229,16180,1616,28
89,FLAT F 2/F TOWER 8 (3 PARC OASIS RD) PARC OASIS ,28,28/7/2020,10,522,650,19157,15385,5591,169
90,FLAT A 7/F BLOCK B13 (NO. 28) PHASE 3 VILLAGE GARDENS,33,27/7/2020,17.88,805,961,22211,18606,8603,138
91,FLAT E G/F TOWER 7 (1 PARC OASIS RD) PARC OASIS ,28,24/7/2020,10,522,650,19157,15385,1185,23
92,FLAT H 3/F TIN FUNG LAU  ,40,23/7/2020,4.13,315,394,13111,10482,1463,43
93,FLAT D 5/F TOWER 23 (32 GRANDEUR RD) PARC OASIS ,26,23/7/2020,11.7,559,703,20930,16643,2738,59
94,FLAT A 6/F TOWER 21 (26 GRANDEUR RD) PARC OASIS ,26,23/7/2020,11.7,561,703,20856,16643,2773,60
95,FLAT C 10/F BLOCK 7 BEACON HEIGHTS ,35,22/7/2020,14.32,1000,1160,14320,12345,-,
96,FLAT D 6/F TOWER 11 (11 PARC OASIS RD) PARC OASIS ,28,21/7/2020,9.3,450,560,20667,16607,1908,26
97,FLAT B 8/F BLOCK 6 BEACON HEIGHTS ,33,21/7/2020,13.2,807,980,16357,13469,2227,39
98,FLAT D 2/F TOWER 3 MOUNT BEACON ,14,21/7/2020,22,835,1133,26347,19417,5463,55
99,FLAT C 9/F SKY LODGE 1 (BLOCK 1) SKY LODGE DYNASTY HEIGHTS,21,21/7/2020,11.8,619,833,19063,14166,1926,29
100,FLAT C G/F BLOCK B15 (NO. 34) PHASE 3 VILLAGE GARDENS,33,14/7/2020,20,816,974,24510,20534,2813,49
101,FLAT B 2/F TOWER 29 (29 GRANDEUR RD) PARC OASIS ,25,14/7/2020,14.18,682,856,20792,16565,9030,171
102,FLAT B 3/F MARYLAND COURT  ,40,14/7/2020,28,1683,2000,16637,14000,3998,81
103,FLAT B 4/F BLOCK 4 BEACON HEIGHTS ,33,10/7/2020,12.38,807,980,15341,12633,6750,315
104,FLAT C 8/F FOOK TIN BUILDING  ,40,8/7/2020,4,254,337,15748,11869,-,
105,FLAT F 6/F TOWER 14 (17 PARC OASIS RD) PARC OASIS ,28,8/7/2020,11.5,603,750,19071,15333,2144,33
106,FLAT E 9/F TOWER 25 (34 GRANDEUR RD) PARC OASIS ,26,7/7/2020,13.88,654,821,21223,16906,2271,51
107,FLAT C 12/F TOWER 3 MOUNT BEACON ,14,6/7/2020,20.68,839,1133,24648,18252,2989,32
108,FLAT A 2/F BLOCK B17 (NO. 40) PHASE 3 VILLAGE GARDENS,33,2/7/2020,16.2,801,986,20225,16430,3045,80
109,FLAT F 13/F BLOCK 6 BEACON HEIGHTS ,33,26/6/2020,14.05,809,979,17367,14351,4581,158
110,FLAT E 6/F TOWER 4 (37 TAT CHEE AVE) PARC OASIS ,28,26/6/2020,13.88,657,815,21126,17031,-,
111,FLAT D G/F BLOCK 7 BEACON HEIGHTS ,35,24/6/2020,17.25,978,1148,17638,15026,1911,28
112,FLAT B 7/F TOWER 7 (1 PARC OASIS RD) PARC OASIS ,28,24/6/2020,13.63,657,817,20746,16683,4595,127
113,FLAT E 3/F BLOCK 4 BEACON HEIGHTS ,33,23/6/2020,11.33,807,980,14040,11561,2700,27
114,FLAT A 1/F TOWER 19 (47 TAT CHEE AVE) PARC OASIS ,28,22/6/2020,11.68,584,725,20000,16110,6577,317
115,NO. 32 2/F 32 ROSE STREET ROSE COURT ,53,22/6/2020,22.51,728,-,30920,-,-,
116,FLAT A 2/F BLOCK 8 MONTE CARLTON ,19,19/6/2020,13.28,1076,1411,12342,9412,1501,32
117,FLAT H 4/F KAM YUCK BUILDING  ,39,18/6/2020,3.09,224,242,13786,12760,3253,149
118,FLAT E 9/F PAK YUK LAU  ,40,18/6/2020,3.7,269,352,13755,10511,-,
119,FLAT C 2/F HANISON VILLA  ,27,18/6/2020,21.88,1294,1488,16909,14704,3502,65
120,FLAT A 7/F BLOCK 1 GRANDEUR VILLA ,29,18/6/2020,10.4,975,1338,10667,7773,4956,19
121,FLAT K 5/F AMPLE BUILDING  ,40,17/6/2020,5.25,410,490,12805,10714,-,
122,FLAT B 3/F BLOCK 7 MONTE CARLTON ,19,12/6/2020,13.88,1075,1408,12912,9858,2954,69
123,VILLA 2 NO. 9 VILLA 2 MONT ROUGE  (with garden flat roof),2,12/6/2020,370,4734,-,78158,-,-,-
124,FLAT B 3/F PO TIN BUILDING  ,39,11/6/2020,3.35,262,321,12786,10436,1416,26
125,FLAT B 4/F TOWER 32 (23 GRANDEUR RD) PARC OASIS ,25,11/6/2020,17.38,771,1005,22542,17294,1568,34
126,FLAT A 1/F BLOCK 6 BEACON HEIGHTS ,33,11/6/2020,12,845,1002,14201,11976,4589,128
127,FLAT A 3/F PARK VILLA  ,31,11/6/2020,16.38,827,937,19807,17481,7651,165
128,HOUSE 11 NO. 62 HOUSE 11 NO. 62 BEGONIA ROAD ,5,10/6/2020,153.61,4366,-,35183,-,-,-
129,FLAT D 12/F SKY LODGE 3 (BLOCK 3) SKY LODGE DYNASTY HEIGHTS,21,9/6/2020,10,681,-,14684,-,7745,106
130,FLAT F 9/F TOWER 19 (47 TAT CHEE AVE) PARC OASIS ,28,8/6/2020,11.98,584,725,20514,16524,3333,67
131,FLAT A 5/F KAM YUCK BUILDING  ,39,5/6/2020,3.48,234,249,14872,13976,3391,200
132,FLAT E 4/F TOWER 27 (35 GRANDEUR RD) PARC OASIS ,25,5/6/2020,10.79,560,706,19264,15280,1267,20
133,HOUSE 10 NO. 62 HOUSE 10 NO. 62 BEGONIA ROAD ,5,4/6/2020,146.8,4337,-,33848,-,-,-
134,FLAT G 5/F TOWER 11 (11 PARC OASIS RD) PARC OASIS ,28,3/6/2020,9.4,439,547,21412,17185,3300,72
135,FLAT C 9/F TOWER 12 (13 PARC OASIS RD) PARC OASIS ,28,3/6/2020,17,797,990,21330,17172,3468,82
136,FLAT C 11/F SKY LODGE 1 (BLOCK 1) SKY LODGE DYNASTY HEIGHTS,21,2/6/2020,12,619,-,19386,-,7742,171
137,FLAT G 3/F TOWER 11 (11 PARC OASIS RD) PARC OASIS ,28,2/6/2020,9.3,439,547,21185,17002,2593,43
138,FLAT G 10/F TOWER 9 (7 PARC OASIS RD) PARC OASIS ,28,2/6/2020,18,862,1094,20882,16453,-,
