,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
1550,FLAT B3 3/F TIMBER HOUSE  ,0,31/5/2019,5.01,-,-,-,-,-,-
1551,FLAT B2 26/F TIMBER HOUSE  ,0,31/5/2019,5.99,-,-,-,-,-,-
1552,FLAT B3 9/F TIMBER HOUSE  ,0,31/5/2019,5.25,-,-,-,-,-,-
1553,FLAT B1 6/F TIMBER HOUSE  ,0,31/5/2019,5.95,-,-,-,-,-,-
1554,FLAT A3 12/F TIMBER HOUSE  ,0,31/5/2019,7.16,-,-,-,-,-,-
1555,FLAT B1 22/F TIMBER HOUSE  ,0,31/5/2019,5.95,-,-,-,-,-,-
1556,FLAT A6 8/F TIMBER HOUSE  ,0,31/5/2019,9.56,-,-,-,-,-,-
1557,FLAT B3 12/F TIMBER HOUSE  ,0,31/5/2019,5.28,-,-,-,-,-,-
1558,FLAT B5 5/F TIMBER HOUSE  ,0,31/5/2019,5.01,-,-,-,-,-,-
1559,FLAT B6 6/F TIMBER HOUSE  ,0,31/5/2019,5.26,-,-,-,-,-,-
1560,FLAT B3 15/F TIMBER HOUSE  ,0,31/5/2019,5.11,-,-,-,-,-,-
1561,FLAT B3 20/F TIMBER HOUSE  ,0,31/5/2019,5.2,-,-,-,-,-,-
1562,FLAT A1 20/F TIMBER HOUSE  ,0,31/5/2019,14.26,-,-,-,-,-,-
1563,FLAT B6 17/F TIMBER HOUSE  ,0,31/5/2019,5.4,-,-,-,-,-,-
1564,FLAT A2 20/F TIMBER HOUSE  ,0,31/5/2019,12.28,-,-,-,-,-,-
1565,FLAT A5 29/F TIMBER HOUSE  ,0,31/5/2019,7.81,-,-,-,-,-,-
1566,FLAT B2 20/F TIMBER HOUSE  ,0,31/5/2019,5.93,-,-,-,-,-,-
1567,FLAT B5 12/F TIMBER HOUSE  ,0,31/5/2019,5.32,-,-,-,-,-,-
1568,FLAT A1 23/F TIMBER HOUSE  ,0,31/5/2019,14.39,-,-,-,-,-,-
1569,FLAT B1 28/F TIMBER HOUSE  ,0,31/5/2019,6.34,-,-,-,-,-,-
1570,FLAT B2 29/F TIMBER HOUSE  ,0,31/5/2019,6.37,-,-,-,-,-,-
1571,FLAT B6 3/F TIMBER HOUSE  ,0,31/5/2019,5.42,-,-,-,-,-,-
1572,FLAT B5 10/F TIMBER HOUSE  ,0,31/5/2019,5.1,-,-,-,-,-,-
1573,FLAT A6 3/F TIMBER HOUSE  ,0,31/5/2019,9.97,-,-,-,-,-,-
1574,FLAT B3 6/F TIMBER HOUSE  ,0,31/5/2019,5.21,-,-,-,-,-,-
1575,FLAT C 30/F SEVEN VICTORY AVENUE  ,2,31/5/2019,8,264,-,30313,-,-,-
