,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
149,FLAT D 8/F BLOCK 3 GREENPARK VILLA ,26,11/11/2020,6.5,716,826,9078,7869,7281,237
150,FLAT E 35/F NO. 8 ROYAL GREEN  ,11,10/11/2020,6.13,431,576,14218,10639,1451,39
151,FLAT A 29/F BLOCK 1 FLORA PLAZA ,25,10/11/2020,5.18,392,547,13214,9470,4217,305
152,FLAT G 18/F BLOCK 1 BELAIR MONTE ,22,10/11/2020,6.96,612,878,11373,7927,7884,203
153,FLAT D 27/F BLOCK 2 PHASE 1 REGENTVILLE,20,10/11/2020,5.76,419,598,13747,9632,2411,71
154,FLAT 9 7/F YAN KING HOUSE (BLOCK C) KING SHING COURT ,24,10/11/2020,4.75,649,889,7319,5343,-,
155,FLAT 7 31/F CHOI CHING HOUSE (BLOCK B) CHOI PO COURT ,36,10/11/2020,4.8,438,584,10959,8219,-,
156,FLAT K 1/F TOWER 5 MARIN POINT ,2,10/11/2020,3.16,330,-,9584,-,-,-
157,FLAT A 26/F BLOCK 7 GRAND REGENTVILLE REGENTVILLE,18,10/11/2020,5.65,423,604,13357,9354,6143,304
158,FLAT 1 26/F TIN MEI HOUSE (BLOCK 5) TIN PING ESTATE ,31,9/11/2020,2.5,381,-,6562,-,-,
159,FLAT G 9/F BLOCK 5 PHASE 1 REGENTVILLE,20,9/11/2020,5.97,469,663,12725,9002,2537,74
160,FRONT 3/F BLOCK 21 ON KWOK VILLA  (with roof),40,6/11/2020,4.25,389,-,10925,-,3472,146
161,FLAT 4 9/F YAN KING HOUSE (BLOCK C) KING SHING COURT ,24,6/11/2020,4.08,546,748,7473,5455,-,
162,FLAT F 5/F BLOCK 5 PHASE 1 REGENTVILLE,20,6/11/2020,5.94,469,663,12661,8956,3706,176
163,FLAT H 32/F TOWER 2 ROYAL GREEN ,14,6/11/2020,5.2,372,508,13978,10236,3593,139
164,FLAT E 24/F BLOCK 1 TSUI LAI GARDEN ,31,6/11/2020,4,481,545,8316,7339,-,
165,FLAT H 6/F BLOCK 5 TSUI LAI GARDEN ,31,6/11/2020,5.56,591,669,9408,8311,-,
166,FLAT 12 8/F TIN MING HOUSE (BLOCK 4) TIN PING ESTATE ,31,6/11/2020,3.3,349,-,9456,-,-,
167,FLAT M 14/F BLOCK 6 TSUI LAI GARDEN ,31,6/11/2020,4,427,484,9368,8264,-,
168,FLAT F 22/F BLOCK 6 FLORA PLAZA ,25,5/11/2020,6.65,526,706,12643,9419,1190,15
169,FLAT H 12/F TOWER 3 ROYAL GREEN ,14,5/11/2020,5.15,374,507,13770,10158,2219,54
170,FLAT 7 19/F BLOCK B PHASE 1 FANLING CENTRE,30,5/11/2020,6.58,535,685,12299,9606,1557,73
171,FLAT A 4/F PARIS COURT (BLOCK 3) SHEUNGSHUI TOWN CENTER ,28,5/11/2020,4.77,391,536,12194,8896,8627,116
172,HOUSE 18 GINKGO DRIVE GINKGO DRIVE HOUSE 18 THE GREEN ,7,5/11/2020,16.15,1315,2032,12281,7948,3146,-14
173,FLAT 4 18/F BLOCK K PHASE 2 FANLING CENTRE,29,4/11/2020,5.08,365,469,13918,10832,2517,154
174,FLAT F 13/F BLOCK 10 FLORA PLAZA ,25,4/11/2020,5.52,413,547,13361,10088,8718,114
175,FLAT C 15/F BLOCK 3 TSUI LAI GARDEN ,31,4/11/2020,5,591,669,8460,7474,-,
176,FLAT 4 13/F BLOCK G PHASE 1 FANLING CENTRE,30,3/11/2020,5.05,368,470,13723,10745,1142,21
177,FLAT A 16/F TOWER 1 EDEN MANOR ,1,3/11/2020,22.42,1314,-,17059,-,-,-
178,FLAT E 27/F BLOCK 6 GRAND REGENTVILLE REGENTVILLE,18,3/11/2020,5.74,423,604,13565,9500,3843,187
179,HOUSE 76 NO. 328 HOUSE 76 MIAMI CRESCENT  (with 2 car park),15,3/11/2020,17,2236,3399,7603,5001,4919,33
180,FLAT B 45/F TOWER 1 ROYAL GREEN  (with roof),14,3/11/2020,5.88,417,558,14101,10538,2912,74
181,FRONT 2/F BLOCK 17 ON KWOK VILLA ,40,3/11/2020,3.98,389,-,10231,-,5193,348
182,FLAT 1 28/F YAN YUET HOUSE (BLOCK D) YAN SHING COURT ,27,2/11/2020,3.75,554,710,6769,5282,-,
183,FLAT C 29/F BLOCK 3 FLORA PLAZA ,25,30/10/2020,5.5,413,551,13317,9982,4889,378
184,FLAT A 21/F GLORIOUS PEAK  ,13,30/10/2020,5.42,404,553,13416,9801,3821,183
185,FLAT E 4/F BLOCK 3 TSUI LAI GARDEN ,31,30/10/2020,4.25,481,545,8836,7798,-,
186,FLAT H 17/F TOWER 1 ROYAL JUBILEE ,19,29/10/2020,5.04,394,550,12787,9160,5151,303
187,FLAT 12 21/F KA YIU HOUSE (BLOCK C) KA SHING COURT ,25,28/10/2020,5,541,741,9242,6748,-,
188,FLAT B 28/F BLOCK 6 GRAND REGENTVILLE REGENTVILLE,18,28/10/2020,6.4,462,659,13853,9712,4670,252
189,FLAT 6 25/F BLOCK B PHASE 1 FANLING CENTRE,30,28/10/2020,6.28,535,688,11738,9128,8187,170
190,FLAT H 10/F BLOCK 5 FLORA PLAZA ,25,28/10/2020,5.38,392,538,13724,10000,9020,192
191,FLAT F 16/F BLOCK 4 WING FOK CENTRE ,27,27/10/2020,4.69,479,576,9791,8142,-,
192,FLAT 6 28/F CHEONG CHING HOUSE (BLOCK A) CHEONG SHING COURT ,20,27/10/2020,5.2,650,848,8000,6132,-,
193,FLAT G 23/F TOWER 1 COMMUNE MODERN ,2,27/10/2020,4.1,238,-,17227,-,1552,18
194,FLAT E 2/F BLOCK 1 VIENNA GARDEN ,27,27/10/2020,6,663,885,9050,6780,7033,323
195,FLAT N 5/F TOWER 5 MARIN POINT ,2,27/10/2020,3.73,319,-,11698,-,-,-
196,FLAT 1 22/F BLOCK F PHASE 1 FANLING CENTRE,30,27/10/2020,5.06,368,470,13750,10766,6013,411
197,FLAT B 20/F BLOCK 3 TSUI LAI GARDEN ,31,23/10/2020,5.03,591,669,8511,7519,-,
198,FLAT D 25/F BLOCK 3 BELAIR MONTE ,22,23/10/2020,4.8,427,619,11241,7754,6996,229
199,HOUSE 5 NO. 39 HOUSE 5 EDEN PLACE ,24,23/10/2020,18,-,-,-,-,5239,144
200,NO. 3 1/F 3 SAN LOK STREET  ,55,23/10/2020,5.8,775,-,7484,-,-,
201,FLAT B 7/F TOWER 2 EDEN MANOR ,1,23/10/2020,17.59,1109,-,15860,-,-,-
202,FLAT F 10/F BRILLIANT COURT (BLOCK 2) FANLING TOWN CENTER ,27,23/10/2020,5.3,399,533,13283,9944,5540,383
203,FLAT A 19/F BERLIN COURT (BLOCK 1) SHEUNGSHUI TOWN CENTER ,28,23/10/2020,5.2,391,522,13299,9962,5895,420
204,FLAT F 17/F BLOCK 3 PHASE 1 REGENTVILLE,20,22/10/2020,7.44,607,862,12254,8629,5383,217
205,FLAT H 21/F BLOCK 3 FLORA PLAZA ,25,22/10/2020,5.38,392,551,13724,9764,1512,38
206,FLAT A 7/F TOWER 1 ROYAL JUBILEE ,19,22/10/2020,4.96,394,550,12589,9018,1616,33
207,FLAT B 19/F BLOCK 4 FLORA PLAZA ,25,22/10/2020,6.35,526,711,12072,8931,1568,41
208,FLAT H 12/F BLOCK 2 DAWNING VIEWS ,21,22/10/2020,5.48,393,533,13944,10281,3862,199
209,NO. 96 1/F 96 SAN HONG STREET  ,51,22/10/2020,5.3,536,-,9888,-,2462,25
210,FLAT H 3/F BLOCK 12 DAWNING VIEWS ,21,22/10/2020,5.34,386,534,13829,9996,5220,373
211,FLAT 7 40/F CHEONG SIU HOUSE (BLOCK B) CHEONG SHING COURT ,20,22/10/2020,4.15,506,670,8202,6194,-,
212,FLAT 1 13/F BLOCK F PHASE 1 FANLING CENTRE,30,22/10/2020,4.93,368,470,13397,10489,1227,11
213,FLAT A 29/F BLOCK 5 DAWNING VIEWS ,21,22/10/2020,5.45,381,528,14304,10322,4013,242
214,FLAT 9 24/F CHEUNG FUNG HOUSE CHEUNG WAH ESTATE ,36,22/10/2020,2.5,465,-,5376,-,-,
215,FLAT 2 12/F BLOCK C PHASE 1 FANLING CENTRE,30,22/10/2020,6.47,535,685,12090,9442,-,
216,BLOCK 8 3/F BLOCK 8 ON KWOK VILLA  (with roof),45,22/10/2020,5.2,568,700,9155,7429,8925,208
217,FLAT C 10/F BLOCK 12 DAWNING VIEWS ,21,22/10/2020,5.85,428,587,13668,9966,2810,69
218,FLAT E 10/F TOWER 2 COMMUNE MODERN ,2,22/10/2020,4.75,294,-,16156,-,1572,40
219,FLAT 4 16/F BLOCK H PHASE 2 FANLING CENTRE,29,22/10/2020,4.92,366,475,13443,10358,3996,245
220,FLAT 15 17/F FOON KING HOUSE (BLOCK A) KING SHING COURT ,25,21/10/2020,3.14,438,600,7164,5230,-,
221,FLAT C 1/F BLOCK 9 FANLING GARDEN ,33,21/10/2020,4.85,467,540,10385,8981,1522,39
