,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
140,FLAT 1 20/F BLOCK D JADE PLAZA ,34,3/11/2020,4,262,362,15267,11050,3435,141
141,FLAT B 13/F BLOCK 4 PHASE 2 TAI PO CENTRE,35,3/11/2020,5.1,313,433,16294,11778,5711,364
142,FLAT A 19/F BLOCK 1 FULL SCENE GARDEN ,30,3/11/2020,5.2,365,493,14247,10548,2318,67
143,FLAT 7 15/F MING CHEONG HOUSE (BLOCK C) MING NGA COURT ,35,3/11/2020,5.2,438,593,11872,8769,-,
144,FLAT F 10/F BLOCK 4 UPTOWN PLAZA ,29,2/11/2020,7.2,489,599,14724,12020,1560,33
145,FLAT C 12/F BLOCK 9 GRAND PALISADES ,23,30/10/2020,7.22,533,675,13546,10696,2452,58
146,FLAT C 3/F TAK SHUN BUILDING  ,48,30/10/2020,3.38,442,-,7647,-,2775,42
147,FLAT 7 8/F KA WO HOUSE (BLOCK C) PO NGA COURT ,31,30/10/2020,5.2,443,583,11738,8919,-,
148,FLAT 5 22/F SHIN MEI HOUSE (BLOCK 5) FU SHIN ESTATE ,0,30/10/2020,3.58,490,-,7306,-,-,
149,FLAT B 26/F YEE HING COURT (BLOCK 4) TAI PO PLAZA ,36,29/10/2020,5.75,422,495,13626,11616,-,
150,FLAT 3 9/F WANG CHI HOUSE (BLOCK H) WANG FUK COURT ,37,29/10/2020,4.41,431,518,10227,8510,-,
151,FLAT 5 18/F BLOCK B BEAUTIFUL GARDEN ,28,29/10/2020,4.78,293,375,16314,12747,1928,26
152,FLAT A 8/F JADE GARDEN  ,20,29/10/2020,4,413,550,9685,7273,4521,169
153,FLAT B 8/F MEI CHEONG BUILDING  ,32,29/10/2020,4.28,321,-,13327,-,-,
154,FLAT C 18/F BLOCK 23 PHASE 3 TAI PO CENTRE,35,29/10/2020,4.4,315,431,13968,10209,3408,110
155,FLAT 9 4/F KING YAN HOUSE (BLOCK A) KING NGA COURT ,28,28/10/2020,4.6,554,710,8303,6479,-,
156,FLAT G 13/F WAH CHEONG COURT (BLOCK 4) FORTUNE PLAZA ,32,28/10/2020,5.28,339,451,15575,11707,8204,226
157,FLAT 16 12/F WAN LOI HOUSE (BLOCK 1) WAN TAU TONG ESTATE ,0,28/10/2020,2.15,445,577,4831,3726,-,
158,FLAT F 28/F BLOCK 5 PHASE 2 TAI PO CENTRE,35,27/10/2020,5.15,313,433,16454,11894,1204,12
159,FLAT 5 5/F BLOCK C TREASURE GARDEN ,34,27/10/2020,4.8,398,493,12060,9736,4755,301
160,FLAT 7 9/F MING CHEONG HOUSE (BLOCK C) MING NGA COURT ,35,27/10/2020,5.13,438,593,11712,8651,-,
161,FLAT I 30/F YEE FAI COURT (BLOCK 2) TAI PO PLAZA ,36,27/10/2020,5.1,377,452,13528,11283,-,
162,FLAT D 12/F BLOCK 3 PHASE 2 CLASSICAL GARDENS,25,27/10/2020,9.5,883,1106,10759,8590,2235,36
163,FLAT 11 4/F CHUNG SIN HOUSE (BLOCK B) CHUNG NGA COURT ,29,27/10/2020,3.9,376,500,10372,7800,-,
164,FLAT B 29/F HONG SHUN COURT (BLOCK 3) SUN HING GARDEN ,34,23/10/2020,7.1,591,684,12014,10380,-,
165,FLAT A 5/F BLOCK 11 PHASE 1 CLASSICAL GARDENS,26,23/10/2020,6.75,513,652,13158,10353,2391,56
