,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
5858,FLAT B1 10/F TOWER 11 PHASE 2 ST MARTIN,1,3/8/2018,10.3,505,-,20396,-,-,-
5859,FLAT B1 1/F TOWER 11 PHASE 2 ST MARTIN,1,3/8/2018,9.03,505,-,17881,-,-,-
5860,FLAT B1 20/F TOWER 11 PHASE 2 ST MARTIN,1,3/8/2018,9.8,480,-,20425,-,-,-
5861,CHEUNG SHUE TAN NO. 78A NO. 78A CHEUNG SHUE TAN ,0,3/8/2018,4.65,-,-,-,-,-,
5862,FLAT A1 G/F TOWER 7 PHASE 1 ST MARTIN,1,3/8/2018,18.89,767,-,24626,-,-,-
5863,FLAT A3 19/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,11.31,564,-,20053,-,-,-
5864,FLAT A3 G/F TOWER 6 PHASE 1 ST MARTIN,1,3/8/2018,18.5,767,-,24120,-,-,-
5865,FLAT A5 20/F TOWER 8 PHASE 2 ST MARTIN,1,3/8/2018,8.77,469,-,18708,-,-,-
5866,FLAT A5 7/F TOWER 8 PHASE 2 ST MARTIN,1,3/8/2018,8.54,471,-,18124,-,-,-
5867,FLAT B6 12/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,6.94,340,-,20405,-,-,-
5868,FLAT A2 16/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,12.59,625,-,20149,-,-,-
5869,FLAT B1 16/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,10.3,506,-,20362,-,-,-
5870,FLAT A5 12/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,8.39,457,-,18352,-,-,-
5871,FLAT A5 16/F TOWER 8 PHASE 2 ST MARTIN,1,3/8/2018,8.04,471,-,17073,-,-,-
5872,FLAT B1 2/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,9.82,507,-,19376,-,-,-
5873,FLAT B1 7/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,10.11,506,-,19989,-,-,-
5874,FLAT A1 6/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,16.33,837,-,19510,-,-,-
5875,FLAT B6 16/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,6.97,340,-,20507,-,-,-
5876,FLAT B6 9/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,6.89,340,-,20253,-,-,-
5877,FLAT B5 10/F TOWER 9 PHASE 2 ST MARTIN,1,3/8/2018,7.88,466,-,16904,-,-,-
5878,FLAT B5 10/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,9.43,468,-,20146,-,-,-
5879,FLAT B5 7/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,7.77,468,-,16611,-,-,-
5880,FLAT A3 3/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,11.37,564,-,20161,-,-,-
5881,FLAT B2 11/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,9.34,459,-,20340,-,-,-
5882,FLAT A5 2/F TOWER 8 PHASE 2 ST MARTIN,1,3/8/2018,8.16,471,-,17320,-,-,-
