,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
16,FLAT B 41/F TOWER 6 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,25/9/2020,32.9,1213,1480,27123,22230,3832,96
17,FLAT B 11/F TOWER 6 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,23/9/2020,17.71,734,939,24128,18860,1240,5
18,FLAT C 22/F TOWER 1 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,22/9/2020,11,463,595,23758,18487,1365,2
19,FLAT B 26/F TOWER 7 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,18/9/2020,17,707,895,24045,18994,1947,22
20,FLAT A 13/F TOWER 8 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,17/9/2020,25,1046,1422,23901,17581,5774,114
21,FLAT A 30/F TOWER 1 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,17/9/2020,76.8,1956,2365,39264,32474,4080,179
22,FLAT A 33/F TOWER 6 PHASE 1 RESIDENCE BEL-AIR,16,11/9/2020,37,1365,1684,27106,21971,5947,194
23,FLAT C 32/F TOWER 3 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,10/9/2020,30,1086,1560,27624,19231,2896,33
24,FLAT A 12/F TOWER 9 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,2/9/2020,23.28,1038,1408,22428,16534,4630,95
25,FLAT B 10/F TOWER 1 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,1/9/2020,11.33,459,595,24684,19042,4102,87
26,FLAT A 35/F TOWER 7 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,31/8/2020,33.68,1157,1561,29110,21576,4697,122
27,FLAT A 6/F TOWER 2 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,28/8/2020,28.3,1090,1348,25963,20994,1457,42
28,FLAT A 37/F TOWER 3 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,25/8/2020,34,1029,1466,33042,23192,3144,58
29,FLAT B 42/F TOWER 3 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,21/8/2020,20,698,908,28653,22026,3063,44
30,FLAT A 38/F TOWER 6 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,20/8/2020,32.52,1126,1588,28881,20479,3428,33
31,FLAT B 38/F TOWER 3 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,20/8/2020,18.8,698,908,26934,20705,4123,107
32,FLAT A 36/F TOWER 8A PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,18/8/2020,69.8,1752,2398,39840,29108,4883,139
33,FLAT A 22/F TOWER 7 PHASE 1 RESIDENCE BEL-AIR,16,17/8/2020,37.8,1294,1578,29212,23954,5688,191
34,FLAT B 45/F TOWER 7 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,14/8/2020,18.3,712,876,25702,20890,3699,62
35,FLAT C 19/F TOWER 6 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,13/8/2020,38.6,1296,1724,29784,22390,4132,152
36,FLAT A 22/F TOWER 6 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,12/8/2020,40.68,1365,1688,29802,24100,5779,220
37,FLAT A 36/F TOWER 6 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,10/8/2020,32.8,1126,1588,29130,20655,3465,36
38,FLAT B 42/F TOWER 8 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,3/8/2020,16.6,653,808,25421,20545,3022,51
39,FLAT A 19/F TOWER 6 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,30/7/2020,42.5,1410,1875,30142,22667,5698,126
40,FLAT A 51/F TOWER 6 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,29/7/2020,118.3,-,-,-,-,5713,699
41,FLAT A 25/F TOWER 8 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,23/7/2020,29.8,1046,1422,28489,20956,3498,64
42,FLAT C 39/F TOWER 1 PHASE 1 RESIDENCE BEL-AIR,16,16/7/2020,15.63,618,776,25291,20142,5699,166
43,FLAT B 18/F TOWER 7 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,16/7/2020,19.95,707,895,28218,22291,3017,58
44,FLAT A 17/F TOWER 2 PHASE 1 RESIDENCE BEL-AIR,16,15/7/2020,27.68,1080,1327,25630,20859,6341,368
45,FLAT C 23/F TOWER 6 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,14/7/2020,37.3,1296,1724,28781,21636,5577,123
46,FLAT B 12/F TOWER 9 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,13/7/2020,14.95,649,825,23035,18121,5557,146
47,FLAT A 36/F TOWER 8B PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,9/7/2020,49.15,1340,1863,36679,26382,1312,29
48,FLAT B 36/F TOWER 8B PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,2/7/2020,49.15,1352,1878,36354,26171,1326,57
