,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
192,FLAT F 16/F TOWER 2 PHASE 2 THE AVENUE,5,28/9/2020,11.33,438,-,25868,-,2471,37
193,FLAT B 9/F LINWAY COURT  ,33,25/9/2020,12.3,646,773,19040,15912,8250,273
194,FLAT 8 20/F BLOCK B LOK SING CENTRE ,43,25/9/2020,4.88,343,403,14227,12109,1191,0
195,FLAT H 8/F SUN KAI MANSION  ,54,24/9/2020,5.15,368,-,13995,-,3133,48
196,FLAT A3 21/F BLOCK A PEARL CITY MANSION ,50,24/9/2020,8,570,720,14035,11111,-,
197,NO. 472 4/F 470-472 LOCKHART ROAD  ,53,24/9/2020,7,602,895,11620,7816,1234,8
198,FLAT B 9/F TOWER 2 PHASE 1 THE ZENITH,14,24/9/2020,13.5,650,879,20769,15358,3927,90
199,FLAT B 41/F TOWER 3 PHASE 1 THE ZENITH,14,24/9/2020,11.38,488,659,23309,17261,1829,20
200,NO. 185 9/F SIU ON MANSION  ,55,23/9/2020,6.18,558,-,11075,-,-,
201,FLAT F 10/F MAN HEE MANSION  ,55,23/9/2020,5,394,-,12690,-,-,
202,FLAT A 8/F ST. FRANCIS MANSION  ,32,22/9/2020,4.34,209,325,20766,13354,6033,543
203,FLAT B 6/F TOWER 2 PHASE 1 THE ZENITH,14,22/9/2020,14.2,612,832,23204,17068,5078,142
204,FLAT H 21/F TOWER 1 PHASE 2 THE AVENUE,5,22/9/2020,12.5,450,-,27778,-,2457,28
205,FLAT G 12/F EVERWIN MANSION  ,55,22/9/2020,6.1,368,460,16576,13261,4892,307
206,FLAT A 8/F FOOK ON BUILDING  ,41,21/9/2020,5.43,365,549,14877,9891,-,
207,FLAT C 4/F KING WAH BUILDING  ,52,21/9/2020,5.5,420,-,13095,-,2192,-8
208,FLAT A 6/F THAI KONG BUILDING  ,54,21/9/2020,6.5,601,690,10815,9420,8211,584
209,FLAT C 9/F YEN YING MANSION (BUILDING)  ,43,18/9/2020,5.63,332,420,16958,13405,1420,24
210,FLAT E 7/F LOK YAU BUILDING  ,54,18/9/2020,3.9,325,-,12000,-,5236,265
211,FLAT B 8/F BRILLIANT COURT  ,20,18/9/2020,7.85,405,545,19383,14404,3909,118
212,FLAT 4 26/F BLOCK B LOK SING CENTRE ,43,18/9/2020,6.85,343,403,19971,16998,2345,33
213,FLAT A 6/F YAN SHING MANSION  ,51,18/9/2020,9,694,850,12968,10588,5278,355
214,FLAT B 16/F YANVILLE  ,24,17/9/2020,6.35,297,443,21380,14334,5250,226
215,FLAT A 21/F ASCOT MANSION  ,35,17/9/2020,5.55,318,487,17453,11396,-,
216,NO. 219 18/F HENNESSY ROAD COURT  ,52,17/9/2020,5.68,366,-,15519,-,1807,35
217,FLAT B 17/F TOWER 3 PHASE 1 THE ZENITH,14,17/9/2020,9.5,487,664,19507,14307,3606,51
218,FLAT 2 8/F BLOCK A PAK LING BUILDING ,53,16/9/2020,4.9,355,-,13803,-,-,
219,FLAT G 8/F TOWER 3 PHASE 2 THE AVENUE,5,16/9/2020,8.03,346,-,23208,-,2466,24
220,FLAT C5 7/F BLOCK C PEARL CITY MANSION ,50,16/9/2020,6.1,346,425,17630,14353,2565,54
221,FLAT C 20/F FU YUEN  ,39,16/9/2020,4.6,246,361,18699,12742,1818,17
222,NO. 13A 12/F CAROLINE HILL COURT  ,61,15/9/2020,7.6,492,-,15447,-,1567,36
223,FLAT B 23/F VALIANT COURT  ,26,15/9/2020,4.59,224,358,20482,12816,1309,12
224,FLAT 7 6/F BLOCK A HAY WAH BUILDING ,41,15/9/2020,6.06,336,406,18036,14926,1644,24
225,FLAT B 11/F KAM SHING BUILDING  ,33,14/9/2020,4.68,309,407,15146,11499,-,
226,FLAT B 31/F TOWER 3 PHASE 2 THE AVENUE,5,14/9/2020,14.28,535,-,26692,-,2451,19
227,FLAT 1 12/F BLOCK A HAY WAH BUILDING ,41,14/9/2020,6,336,406,17857,14778,-,
228,FLAT 7 36/F BLOCK B CAUSEWAY CENTRE ,41,11/9/2020,8.58,357,505,24034,16990,-,
229,FLAT D 12/F TOWER 5 PHASE 1 THE AVENUE,6,11/9/2020,11,497,-,22133,-,2208,13
230,NO. 193 9/F LINFOND MANSION  ,55,11/9/2020,8,646,-,12384,-,-,
231,FLAT G 4/F MING FUNG BUILDING  ,51,11/9/2020,4.1,390,-,10513,-,1914,0
232,FLAT 4 19/F BLOCK A LOK SING CENTRE ,43,10/9/2020,6,343,403,17493,14888,-,
233,FLAT L 3/F 61-73 LEE GARDEN ROAD PO WING BUILDING  (with flat roof),53,10/9/2020,6.48,-,-,-,-,1116,30
234,FLAT 2 28/F BLOCK B LOK SING CENTRE ,43,10/9/2020,10,-,-,-,-,7570,285
235,FLAT 7 16/F BLOCK A HAY WAH BUILDING ,41,9/9/2020,5.89,336,406,17530,14507,1117,2
236,FLAT D 8/F THE GLOUCESTER  ,8,9/9/2020,9.5,368,520,25815,18269,1552,19
237,FLAT B 7/F 112 JOHNSTON ROAD  ,19,9/9/2020,5.16,-,-,-,-,1567,25
238,FLAT G 17/F TOWER 2 PHASE 2 THE AVENUE,5,8/9/2020,14,584,-,23973,-,2448,12
239,FLAT C7 19/F BLOCK C PEARL CITY MANSION ,50,7/9/2020,7.9,493,602,16024,13123,4153,150
240,FLAT 1 22/F BLOCK A HAY WAH BUILDING  (with roof),41,7/9/2020,6.83,336,406,20327,16823,2225,34
241,FLAT A 46/F TOWER 3 PHASE 1 THE ZENITH,14,7/9/2020,11.48,477,624,24067,18397,4682,109
242,FLAT A 7/F EASTMAN COURT  ,33,4/9/2020,5.15,309,474,16667,10865,3202,57
