,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
117,FLAT 31 12/F YICK FAT BUILDING  ,48,27/10/2020,5,473,-,10571,-,-,
118,FLAT F 8/F TOWER 3 HONG PAK MANSION PARKVALE ,31,23/10/2020,9.65,590,725,16356,13310,4850,224
119,FLAT E 5/F TOWER 2 KORNVILLE ,25,23/10/2020,7,423,553,16548,12658,4147,189
120,FLAT D 18/F BLOCK 1 KORNHILL GARDEN ,33,23/10/2020,7.85,484,587,16219,13373,-,
121,FLAT A 6/F BLOCK 9 KORNHILL GARDEN ,33,23/10/2020,5.6,431,521,12993,10749,-,
122,FLAT H 4/F TAI KUT HOUSE  ,54,23/10/2020,4.89,380,-,12855,-,-,
123,FLAT B 25/F CASA 880  ,12,23/10/2020,19,1008,1366,18849,13909,2187,36
124,FLAT D 8/F TOWER 1 CHEUNG PAK MANSION PARKVALE ,31,23/10/2020,11.5,663,791,17345,14539,6855,381
125,FLAT 14 18/F BLOCK P (FLAT 9 - 16) KORNHILL ,33,22/10/2020,8.6,466,588,18455,14626,4287,202
126,FLAT D 20/F KA WING BUILDING  ,38,22/10/2020,6.35,382,458,16623,13865,1337,17
127,NO. 30 4/F NO. 28-30 24-38 PAN HOI STREET ,60,22/10/2020,13.5,603,-,22388,-,-,
128,FLAT C 18/F NGAR LAN MANSION WESTLANDS COURT ,35,21/10/2020,7.38,398,519,18543,14220,3087,73
129,FLAT 12 19/F BLOCK A (FLAT 9 - 16) KORNHILL ,34,21/10/2020,12.68,710,902,17859,14058,-,
130,FLAT 6 7/F BLOCK Q (FLAT 1 - 8) KORNHILL ,33,21/10/2020,8.1,466,583,17382,13894,4186,200
131,FLAT 15 11/F BLOCK J (FLAT 9 - 16) KORNHILL ,33,21/10/2020,15.7,835,962,18802,16320,8885,162
132,FLAT A 4/F BLOCK 1 HOI KWONG COURT ,33,21/10/2020,7.5,510,597,14706,12563,2763,45
133,FLAT 41 3/F YICK FAT BUILDING  ,48,21/10/2020,4.28,389,-,11003,-,4006,240
134,FLAT H 8/F BLOCK 5 KORNHILL GARDEN ,33,21/10/2020,7.28,431,521,16891,13973,-,
135,FLAT 6 6/F BLOCK C MOUNT PARKER LODGE ,31,20/10/2020,8.25,556,681,14838,12115,2113,33
136,FLAT 12 19/F BLOCK N (FLAT 9 - 16) KORNHILL ,33,20/10/2020,9.44,490,620,19261,15223,5170,372
137,FLAT H 4/F BLOCK 3 NAN FUNG SUN CHUEN ,43,20/10/2020,8.7,570,692,15263,12572,8887,195
138,FLAT 2 29/F BLOCK C (FLAT 1 - 8) KORNHILL ,34,16/10/2020,9,526,647,17110,13910,8528,67
139,FLAT 1 19/F BLOCK N (FLAT 1 - 8) KORNHILL ,33,16/10/2020,8.9,490,620,18163,14355,3344,73
140,FLAT A 28/F TOWER 1 KORNVILLE ,25,16/10/2020,10.7,604,777,17715,13771,8893,145
141,FLAT 1 18/F BLOCK B KING'S VIEW COURT ,44,16/10/2020,11.28,693,860,16277,13116,-,
