,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
162,FLAT C 10/F TOWER 3 TREGUNTER ,39,11/12/2019,60,2361,3001,25413,19993,1396,29
163,NO. 7/9 20/F HOOVER COURT  ,40,9/12/2019,55,2320,2654,23707,20723,-,
164,FLAT A 1/F CAMELOT HEIGHT  ,41,6/12/2019,25.6,1198,1520,21369,16842,1810,35
165,FLAT B 32/F ROYAL COURT  ,25,5/12/2019,20.5,702,919,29202,22307,6271,306
166,FLAT D 40/F BLOCK 2 ESTORIL COURT ,37,5/12/2019,136.8,2888,3347,47368,40872,3581,97
167,FLAT A 30/F TAVISTOCK II  ,21,3/12/2019,69,1520,2030,45395,33990,4861,130
168,FLAT 3 11/F BLOCK B MERRY GARDEN ,48,2/12/2019,21.8,975,1250,22359,17440,2978,74
169,FLAT A 9/F TOWER 4 DYNASTY COURT ,29,2/12/2019,55.25,1522,1970,36301,28046,1127,31
170,FLAT A (NO. 60) 14/F WING HONG MANSION  ,46,27/11/2019,30.29,1353,1500,22386,20192,-,
171,FLAT D 2/F BLOCK 3 PHOENIX COURT ,43,22/11/2019,13.08,890,983,14697,13306,2658,19
172,NO. 44E 5/F HONG LOK MANSION  ,64,22/11/2019,17.09,1000,1300,17085,13142,6168,350
173,FLAT A (NO. 60) 13/F WING HONG MANSION  ,46,22/11/2019,29.99,1353,1550,22166,19349,-,
174,FLAT A 10/F BLOCK A DRAGON VIEW ,56,21/11/2019,59,2351,2500,25096,23600,-,
175,FLAT B 16/F PO GARDEN  ,30,19/11/2019,52.5,1940,2567,27062,20452,4261,52
176,FLAT B 3/F NO.2 (BLOCK 2) GARDEN TERRACE ,37,13/11/2019,86.5,2580,3009,33527,28747,6604,458
177,FLAT B (NO. 22) 9/F CHENYU COURT  ,55,28/10/2019,25,1133,1200,22065,20833,-,
178,NO. 100 G/F CATALINA MANSIONS  ,63,25/10/2019,30.3,1697,2400,17855,12625,1370,0
179,FLAT C 28/F THE ALBANY  ,31,21/10/2019,99.8,1948,2549,51232,39153,1882,8
180,FLAT D 21/F ROYAL COURT  ,25,21/10/2019,16,636,840,25157,19048,818,27
181,FLAT D 18/F ST. LOUIS MANSION  ,27,18/10/2019,7.25,306,411,23693,17640,-,
182,FLAT 13 28/F CONVENTION PLAZA APARTMENTS  ,31,16/10/2019,9.5,409,543,23227,17495,3038,30
183,FLAT 9 16/F CONVENTION PLAZA APARTMENTS  ,31,14/10/2019,12.45,618,843,20146,14769,7641,177
184,FLAT E 20/F ROYAL COURT  ,25,11/10/2019,18.5,702,919,26353,20131,1254,31
185,FLAT F 32/F TOWER 1 STAR CREST ,21,10/10/2019,35,901,1130,38846,30973,1088,6
186,FLAT D 2/F TOWER 2 HILLSBOROUGH COURT ,27,10/10/2019,15.5,646,821,23994,18879,4348,89
187,FLAT 3 4/F GROSVENOR HOUSE  ,62,4/10/2019,22,1347,1700,16333,12941,6698,236
188,FLAT A 6/F BLOCK 1 ESTORIL COURT ,37,30/9/2019,79,2888,3347,27355,23603,5303,228
189,FLAT A 17/F BLOCK 1 CLOVELLY COURT ,26,27/9/2019,93.5,2348,2809,39821,33286,5892,368
190,FLAT A 29/F THE ALBANY  ,31,17/9/2019,83.38,1948,2549,42803,32711,2827,-1
191,FLAT A 29-30/F KENNEDY PARK AT CENTRAL  ,6,12/9/2019,165,2715,3866,60773,42680,2552,-12
192,FLAT A 2/F BLOCK 2 PHOENIX COURT ,43,12/9/2019,16.2,1119,1234,14477,13128,8349,260
193,BLOCK C 1/F 66 MACDONNELL ROAD BEST VIEW COURT ,64,5/9/2019,21.8,1250,1500,17440,14533,6596,438
194,FLAT C 6/F ST. LOUIS MANSION  ,27,30/8/2019,7.25,306,411,23693,17640,2997,24
195,FLAT B 2/F FORTUNE COURT  ,35,15/8/2019,23.8,-,-,-,-,2777,127
196,FLAT B 7/F BOWEN PLACE  ,31,9/8/2019,51.5,1485,1983,34680,25971,6019,436
197,FLAT B 23/F TOWER 2 TREGUNTER ,39,7/8/2019,60.8,2330,3052,26094,19921,3823,158
198,FLAT C 36-37/F THE ROYAL COURT  ,31,7/8/2019,59,1758,2334,33561,25278,4273,74
199,FLAT E G/F KAM FAI MANSION  ,58,7/8/2019,13,622,900,20900,14444,640,50
200,FLAT A 15/F PARK MANSIONS  ,34,5/8/2019,45.6,1723,2013,26465,22653,4181,70
201,FLAT 10 31/F CONVENTION PLAZA APARTMENTS  ,31,2/8/2019,23,990,1586,23232,14502,3634,73
202,FLAT B 23/F BIRCHWOOD PLACE  ,31,31/7/2019,53,1596,2018,33208,26264,-,
203,FLAT C 27/F BIRCHWOOD PLACE  ,31,30/7/2019,53.8,1539,2018,34958,26660,3779,123
204,FLAT F 14/F ROYAL COURT  ,25,25/7/2019,12.8,482,641,26556,19969,3290,87
205,FLAT A 12/F TOWER 2 HILLSBOROUGH COURT ,27,23/7/2019,17,657,841,25875,20214,8318,130
206,FLAT 1 14/F BLOCK B GRANDVIEW TOWER ,42,22/7/2019,19.7,800,910,24625,21648,4414,243
207,FLAT A 20/F TOWER 4 DYNASTY COURT ,29,19/7/2019,65.8,1513,1962,43490,33537,2108,52
208,FLAT C 11/F ST. LOUIS MANSION  ,27,18/7/2019,7.65,306,411,25000,18613,3411,79
209,FLAT 1 27/F CONVENTION PLAZA APARTMENTS  ,31,16/7/2019,22.5,748,1000,30080,22500,7669,192
210,FLAT F 17/F MONTICELLO  ,51,5/7/2019,26.68,1075,1261,24819,21158,3033,54
211,FLAT D 6/F ESTELLA COURT  ,64,2/7/2019,27.3,1707,1800,15993,15167,-,
212,FLAT 3 1/F WELSBY COURT  ,65,24/6/2019,22.5,1274,1300,17661,17308,-,
213,FLAT B 7/F ROSE GARDENS  ,56,19/6/2019,83.7,2235,2600,37450,32192,-,
214,FLAT D 34/F ROYAL COURT  ,25,19/6/2019,16.88,636,840,26541,20095,-,
215,FLAT 7 14/F CONVENTION PLAZA APARTMENTS  ,31,17/6/2019,11,560,772,19643,14249,-,
216,FLAT A 11/F TOWER 3 TREGUNTER ,39,14/6/2019,37.5,1547,2020,24240,18564,4267,92
217,FLAT B 8/F BLOCK 1 PHOENIX COURT ,43,12/6/2019,23.1,1119,1234,20643,18720,4186,212
218,FLAT E 3/F KAM FAI MANSION  ,58,6/6/2019,11.3,622,800,18167,14125,6560,511
219,FLAT A 1/F ST. LOUIS MANSION  ,27,6/6/2019,7.2,314,431,22930,16705,3733,132
220,FLAT B 16/F CAMELOT HEIGHT  ,41,6/6/2019,32,1204,1520,26578,21053,2563,51
